eid,oid,time,lng,lat
03c876fd-c16d-4b82-9368-72a2bc3cf977,d64405c0-7589-4555-b875-955d19889075,2014-07-23T05:33:39Z,100.5603,3.1817
03c876fd-c16d-4b82-9368-72a2bc3cf977,18a412ab-6d1a-4df1-9c32-baeff5064e10,2014-07-23T05:34:19Z,100.5613,3.1808
03c876fd-c16d-4b82-9368-72a2bc3cf977,b66fa04a-22b3-4ddf-a2fc-a7f18645cb61,2014-07-23T05:34:30Z,100.5616,3.1805
03c876fd-c16d-4b82-9368-72a2bc3cf977,33b2ce78-14ac-4a20-8562-7b493b14f478,2014-07-23T05:35:16Z,100.5629,3.1794
03c876fd-c16d-4b82-9368-72a2bc3cf977,4c156416-ba98-48fa-ac73-55469faa4d87,2014-07-23T05:35:49Z,100.5638,3.1787
03c876fd-c16d-4b82-9368-72a2bc3cf977,ce2cb3c6-bf5c-4ea6-891c-3baca746b2ca,2014-07-23T05:36:39Z,100.5651,3.1776
03c876fd-c16d-4b82-9368-72a2bc3cf977,412ce99d-9b2d-44d6-9b6d-93835bc383af,2014-07-23T05:37:16Z,100.5662,3.1767
03c876fd-c16d-4b82-9368-72a2bc3cf977,23d616f2-f02c-441e-9caf-7a3f88ba7a14,2014-07-23T05:37:29Z,100.5664,3.1765
03c876fd-c16d-4b82-9368-72a2bc3cf977,8cdf70f8-b029-4e77-a927-15f17094538a,2014-07-23T05:38:16Z,100.5678,3.1753
03c876fd-c16d-4b82-9368-72a2bc3cf977,91269165-468f-47ec-b743-dd44d46be25b,2014-07-23T05:38:19Z,100.5678,3.1753
03c876fd-c16d-4b82-9368-72a2bc3cf977,187c70ea-5f51-42f2-83cd-f69d5b5b4605,2014-07-23T05:39:07Z,100.5691,3.1742
03c876fd-c16d-4b82-9368-72a2bc3cf977,3f8e5432-49b1-4247-a52b-c9068a9c7a94,2014-07-23T05:40:29Z,100.5711,3.1724
03c876fd-c16d-4b82-9368-72a2bc3cf977,ddb27e7d-eee8-4c55-9179-4149b602ebc5,2014-07-23T05:41:45Z,100.5731,3.1704
03c876fd-c16d-4b82-9368-72a2bc3cf977,4d7c7502-4a5e-411e-876e-75adfe1229d0,2014-07-23T05:42:28Z,100.5741,3.1695
03c876fd-c16d-4b82-9368-72a2bc3cf977,99d55406-4379-41a6-a5aa-2e0efc79d094,2014-07-23T05:43:50Z,100.5762,3.1675
03c876fd-c16d-4b82-9368-72a2bc3cf977,fa347aed-19af-448f-b6bf-810608861c99,2014-07-23T05:43:56Z,100.5764,3.1673
03c876fd-c16d-4b82-9368-72a2bc3cf977,1e9d500c-38c2-4cc9-a1ce-9e23adca6d3c,2014-07-23T05:44:49Z,100.5776,3.1661
03c876fd-c16d-4b82-9368-72a2bc3cf977,fa0bc62c-c901-4e7f-a727-6fd02b56a102,2014-07-23T05:45:10Z,100.5782,3.1656
03c876fd-c16d-4b82-9368-72a2bc3cf977,6dbd5b8c-4ecc-4c1d-9dbe-870005142ac8,2014-07-23T05:45:18Z,100.5784,3.1655
03c876fd-c16d-4b82-9368-72a2bc3cf977,1dc0362b-9e6e-47ad-904d-cf26a625ffd8,2014-07-23T05:50:00Z,100.5854,3.1588
03c876fd-c16d-4b82-9368-72a2bc3cf977,39bfa56e-d6ae-4eae-a45e-1cbdd302f5a1,2014-07-23T05:54:29Z,100.5921,3.1525
03c876fd-c16d-4b82-9368-72a2bc3cf977,6065b670-ee62-4082-805f-c9e7f98da40a,2014-07-23T05:56:59Z,100.5959,3.1492
03c876fd-c16d-4b82-9368-72a2bc3cf977,9942ef64-f9c1-4ed1-8cef-6d8ae8dea2eb,2014-07-23T05:59:20Z,100.5994,3.1459
03c876fd-c16d-4b82-9368-72a2bc3cf977,bcfdbce9-66c6-488f-a0df-dcc42dfc2030,2014-07-23T06:02:29Z,100.6042,3.1416
03c876fd-c16d-4b82-9368-72a2bc3cf977,46b2a570-a65d-43e2-a37b-b9504e86f80d,2014-07-23T06:05:08Z,100.608,3.138
03c876fd-c16d-4b82-9368-72a2bc3cf977,0a2d85ec-d511-4f2c-95ff-b32a7d2b4af9,2014-07-23T06:05:48Z,100.6089,3.1371
03c876fd-c16d-4b82-9368-72a2bc3cf977,bad0af6c-f273-4f84-ac25-7245aab2ff07,2014-07-23T06:07:18Z,100.6109,3.1352
03c876fd-c16d-4b82-9368-72a2bc3cf977,59c5b89c-dfe8-48c3-b1c7-e8addbc60693,2014-07-23T06:07:38Z,100.6114,3.1347
03c876fd-c16d-4b82-9368-72a2bc3cf977,e44bbc37-40ab-4bdb-ac5f-a13dd37a564b,2014-07-23T06:07:48Z,100.6116,3.1345
03c876fd-c16d-4b82-9368-72a2bc3cf977,0f0d7583-f2d7-4b64-81e5-a77b26ff1c1c,2014-07-23T06:08:00Z,100.6118,3.1343
03c876fd-c16d-4b82-9368-72a2bc3cf977,f9a712d4-4a53-43a4-9540-395f75be6d38,2014-07-23T06:08:28Z,100.6125,3.1337
03c876fd-c16d-4b82-9368-72a2bc3cf977,3d5f39bb-6879-42c9-8dc8-5a805f6e6518,2014-07-23T06:10:28Z,100.615,3.1313
03c876fd-c16d-4b82-9368-72a2bc3cf977,e4dbf25b-93d0-47bf-959d-5645cf17769f,2014-07-23T06:13:40Z,100.6186,3.1279
03c876fd-c16d-4b82-9368-72a2bc3cf977,d7bd3e92-2218-4bb4-a31f-9851d207f727,2014-07-23T06:14:09Z,100.619,3.1275
03c876fd-c16d-4b82-9368-72a2bc3cf977,03f4b9fc-6422-4f9b-a3fa-23d3465f9ae4,2014-07-23T06:15:39Z,100.6202,3.1264
03c876fd-c16d-4b82-9368-72a2bc3cf977,ac45f1ba-aa03-4722-a718-a199e5981330,2014-07-23T06:17:09Z,100.6214,3.1254
03c876fd-c16d-4b82-9368-72a2bc3cf977,16552580-f93e-4afb-b947-3f8f6c5175f5,2014-07-23T06:18:49Z,100.6224,3.1243
03c876fd-c16d-4b82-9368-72a2bc3cf977,02f004fb-4eda-4f17-8291-2a4a30b57f65,2014-07-23T06:18:59Z,100.6225,3.1242
03c876fd-c16d-4b82-9368-72a2bc3cf977,67df9e32-1c1b-4c8c-85cd-3a211c761e86,2014-07-23T06:19:28Z,100.6227,3.1239
03c876fd-c16d-4b82-9368-72a2bc3cf977,fee97194-e97a-44fb-9429-9ba63ea98990,2014-07-23T06:21:18Z,100.6235,3.1226
03c876fd-c16d-4b82-9368-72a2bc3cf977,96804f46-a03b-4422-a4f1-e6bbf39c68b9,2014-07-23T06:21:28Z,100.6235,3.1225
03c876fd-c16d-4b82-9368-72a2bc3cf977,194f2dfe-7222-4b99-95bc-85a33ac95d4c,2014-07-23T06:23:09Z,100.6238,3.1214
03c876fd-c16d-4b82-9368-72a2bc3cf977,109162df-7c3e-4353-8e9e-eed2fbbd7224,2014-07-23T06:23:18Z,100.6239,3.1212
03c876fd-c16d-4b82-9368-72a2bc3cf977,fc74e9b9-816c-4004-8f3f-3cda66883950,2014-07-23T06:26:48Z,100.6236,3.1183
03c876fd-c16d-4b82-9368-72a2bc3cf977,d97bc23d-1869-4e52-a951-8fcc5be59e3f,2014-07-23T06:26:58Z,100.6236,3.1181
03c876fd-c16d-4b82-9368-72a2bc3cf977,91d8a798-4d74-4397-97f9-80893add46de,2014-07-23T06:28:09Z,100.6237,3.1167
03c876fd-c16d-4b82-9368-72a2bc3cf977,cfcd91d1-58e2-4ae6-b660-c5b22cef1adf,2014-07-23T06:30:12Z,100.6247,3.1144
03c876fd-c16d-4b82-9368-72a2bc3cf977,4355846e-5486-46d0-ab59-3974e91e89ed,2014-07-23T06:30:28Z,100.625,3.1141
03c876fd-c16d-4b82-9368-72a2bc3cf977,ea956a0d-d4b9-4e33-aabb-9fcf57c4e6e5,2014-07-23T06:32:19Z,100.6269,3.1122
03c876fd-c16d-4b82-9368-72a2bc3cf977,daf91db2-e8be-4dff-bc92-57831730ade0,2014-07-23T06:34:09Z,100.6293,3.1101
03c876fd-c16d-4b82-9368-72a2bc3cf977,a8ef98fa-af8e-4715-89dd-a8f21678eaa8,2014-07-23T06:34:39Z,100.63,3.1095
03c876fd-c16d-4b82-9368-72a2bc3cf977,14b6e0d8-18d5-4fa1-bb9b-21c32707a8a8,2014-07-23T06:34:49Z,100.6302,3.1093
03c876fd-c16d-4b82-9368-72a2bc3cf977,20582330-fd8d-4b3a-bebb-478e8f86e7d2,2014-07-23T06:34:58Z,100.6304,3.1091
03c876fd-c16d-4b82-9368-72a2bc3cf977,3e055ab1-e059-4b15-ac89-e6af3f9b8651,2014-07-23T06:35:29Z,100.6312,3.1084
03c876fd-c16d-4b82-9368-72a2bc3cf977,2127c2ec-161e-45e1-a4cd-bbcef27fe39e,2014-07-23T06:36:29Z,100.6329,3.1071
03c876fd-c16d-4b82-9368-72a2bc3cf977,7d6ef36a-e425-4e96-83c3-15503d289597,2014-07-23T06:37:48Z,100.6352,3.1052
03c876fd-c16d-4b82-9368-72a2bc3cf977,2fff2240-48ca-4b01-89d0-ea5d4c6493ce,2014-07-23T06:38:28Z,100.6364,3.1041
03c876fd-c16d-4b82-9368-72a2bc3cf977,2761cabe-d2ee-4631-93e9-948f3b21d441,2014-07-23T06:41:49Z,100.6433,3.0984
03c876fd-c16d-4b82-9368-72a2bc3cf977,f982caee-1835-4be2-a1a1-0d6ad7fb0a1f,2014-07-23T06:42:49Z,100.6455,3.0965
03c876fd-c16d-4b82-9368-72a2bc3cf977,08af6910-dc35-4790-b06c-dafa8a8c712d,2014-07-23T06:42:58Z,100.6459,3.0963
03c876fd-c16d-4b82-9368-72a2bc3cf977,57274c72-7a0c-41c6-9f2d-08ea88d743f7,2014-07-23T06:44:39Z,100.6497,3.0932
03c876fd-c16d-4b82-9368-72a2bc3cf977,d4cbee8d-c60c-4c08-9298-859de17f8afa,2014-07-23T06:46:39Z,100.654,3.089
03c876fd-c16d-4b82-9368-72a2bc3cf977,713d5009-222c-47a6-9c29-da09e03c2ca9,2014-07-23T06:47:40Z,100.6558,3.0864
03c876fd-c16d-4b82-9368-72a2bc3cf977,cfb44345-20e4-48a6-aba0-2d445c802080,2014-07-23T06:50:40Z,100.6597,3.0788
03c876fd-c16d-4b82-9368-72a2bc3cf977,267987c2-af1c-4009-a8cb-144342b30cff,2014-07-23T06:52:49Z,100.6624,3.0731
03c876fd-c16d-4b82-9368-72a2bc3cf977,78df8e23-41bf-46f4-b4f2-aa605270a6e4,2014-07-23T06:54:28Z,100.6646,3.0686
03c876fd-c16d-4b82-9368-72a2bc3cf977,2ee45edd-7443-44e7-9226-77347164de1d,2014-07-23T06:55:19Z,100.6657,3.0663
03c876fd-c16d-4b82-9368-72a2bc3cf977,7cf5e5da-a3df-434f-89a6-3ffadf77af45,2014-07-23T06:55:49Z,100.6664,3.0649
03c876fd-c16d-4b82-9368-72a2bc3cf977,e3135eee-3e3c-4a01-905d-fdd76a52842d,2014-07-23T06:57:09Z,100.6683,3.0611
03c876fd-c16d-4b82-9368-72a2bc3cf977,2869b65c-318a-4c77-a88a-683e788622de,2014-07-23T06:57:38Z,100.6689,3.0597
03c876fd-c16d-4b82-9368-72a2bc3cf977,fa266db3-3537-4f60-ad64-4ce09d9ec0fd,2014-07-23T06:58:28Z,100.6699,3.0574
03c876fd-c16d-4b82-9368-72a2bc3cf977,59f6325b-69a7-40fc-8f50-0b7c34ae84a6,2014-07-23T06:58:49Z,100.6704,3.0564
03c876fd-c16d-4b82-9368-72a2bc3cf977,8b17b4ee-81ee-415b-ad5f-6461a40549fd,2014-07-23T07:02:01Z,100.674,3.0478
03c876fd-c16d-4b82-9368-72a2bc3cf977,0d371e49-cbaa-4ad7-8856-e74de038b0c9,2014-07-23T07:03:31Z,100.6755,3.0436
03c876fd-c16d-4b82-9368-72a2bc3cf977,ed065b85-6cf1-41f8-b366-0eb9fb19ee23,2014-07-23T07:03:38Z,100.6757,3.0431
03c876fd-c16d-4b82-9368-72a2bc3cf977,43788b81-1d2a-4a4d-9999-b3712c0ebea2,2014-07-23T07:04:10Z,100.6763,3.0416
03c876fd-c16d-4b82-9368-72a2bc3cf977,c2138adf-1577-4dfe-8bea-ede1b7695adc,2014-07-23T07:05:09Z,100.6774,3.0388
03c876fd-c16d-4b82-9368-72a2bc3cf977,61e7f36e-0866-4498-8636-de597fe5f3b6,2014-07-23T07:12:29Z,100.6855,3.0177
03c876fd-c16d-4b82-9368-72a2bc3cf977,33be7e60-082e-48fa-8366-128cf2bce5d0,2014-07-23T07:13:08Z,100.6861,3.0159
03c876fd-c16d-4b82-9368-72a2bc3cf977,83bd8255-267f-4d27-a96c-4f0212b081fc,2014-07-23T07:14:58Z,100.6879,3.0105
03c876fd-c16d-4b82-9368-72a2bc3cf977,3e08aa6e-26db-40c4-a007-a40f1a9f68b4,2014-07-23T07:18:49Z,100.6912,2.9992
03c876fd-c16d-4b82-9368-72a2bc3cf977,92e10300-c2b2-493e-9601-63eb3c30c963,2014-07-23T07:19:00Z,100.6913,2.9987
03c876fd-c16d-4b82-9368-72a2bc3cf977,a5bbad3b-3df5-4881-a1fb-48e5260628b6,2014-07-23T07:19:29Z,100.6917,2.9972
03c876fd-c16d-4b82-9368-72a2bc3cf977,65a9dedb-a70f-4e75-bf8b-721017dfbb52,2014-07-23T07:20:00Z,100.6921,2.9957
03c876fd-c16d-4b82-9368-72a2bc3cf977,4d73fbd4-f611-4eb6-88e1-7a7a321a896f,2014-07-23T07:20:19Z,100.6924,2.9948
03c876fd-c16d-4b82-9368-72a2bc3cf977,be7119bc-2c68-417a-a08c-5d0dfa16d651,2014-07-23T07:21:59Z,100.6938,2.9898
03c876fd-c16d-4b82-9368-72a2bc3cf977,d202932d-fc9a-45be-a6d1-220fd288b24d,2014-07-23T07:23:09Z,100.6947,2.9864
03c876fd-c16d-4b82-9368-72a2bc3cf977,d9824c0d-b3eb-4c97-bbf6-337046ac140f,2014-07-23T07:24:18Z,100.6957,2.9829
03c876fd-c16d-4b82-9368-72a2bc3cf977,da4a1578-df7e-4248-8549-fb58b2a08714,2014-07-23T07:25:09Z,100.6966,2.9805
03c876fd-c16d-4b82-9368-72a2bc3cf977,0864f460-b4bf-46c7-b584-1dae892db3bc,2014-07-23T07:26:18Z,100.6982,2.9771
03c876fd-c16d-4b82-9368-72a2bc3cf977,8c6c6a53-7e2a-49ef-aaac-6d29706db4a6,2014-07-23T07:30:49Z,100.7064,2.9663
03c876fd-c16d-4b82-9368-72a2bc3cf977,b8a6dc32-c1de-4c1d-9ac7-1a0cd3c185b5,2014-07-23T07:31:00Z,100.7067,2.9659
03c876fd-c16d-4b82-9368-72a2bc3cf977,65e917b7-887b-4b51-a7ef-51e9429f86d2,2014-07-23T07:35:10Z,100.7151,2.9562
03c876fd-c16d-4b82-9368-72a2bc3cf977,8849b534-2d8f-4e06-b668-b4f747ff7d97,2014-07-23T07:38:39Z,100.7224,2.9482
03c876fd-c16d-4b82-9368-72a2bc3cf977,02be75ba-491c-4bbe-910d-2fb60b38433f,2014-07-23T07:39:09Z,100.7234,2.9471
03c876fd-c16d-4b82-9368-72a2bc3cf977,9fe758c7-d2c7-44dd-a3ce-8ba17ae7681d,2014-07-23T07:40:19Z,100.7259,2.9443
03c876fd-c16d-4b82-9368-72a2bc3cf977,741658d1-d0a3-48bf-bb41-8a70c3189136,2014-07-23T07:43:48Z,100.7334,2.9363
03c876fd-c16d-4b82-9368-72a2bc3cf977,cc9881d4-2556-42c0-89ba-e276631dfba5,2014-07-23T07:50:38Z,100.748,2.9203
03c876fd-c16d-4b82-9368-72a2bc3cf977,749edd16-30e1-4df6-b584-1d27680fff4e,2014-07-23T07:51:08Z,100.7491,2.9192
03c876fd-c16d-4b82-9368-72a2bc3cf977,b0b36c61-aa49-4b52-a5db-59b7207d2e57,2014-07-23T07:52:19Z,100.7517,2.9163
03c876fd-c16d-4b82-9368-72a2bc3cf977,b37268bb-dafa-4739-8630-d1a416d9375f,2014-07-23T07:53:48Z,100.7548,2.9127
03c876fd-c16d-4b82-9368-72a2bc3cf977,396dd820-10cb-417b-b8e2-6313ccd80e4c,2014-07-23T07:57:59Z,100.7637,2.9027
03c876fd-c16d-4b82-9368-72a2bc3cf977,9cf5ff58-059f-4f22-af95-b34921be59c0,2014-07-23T07:58:08Z,100.764,2.9024
03c876fd-c16d-4b82-9368-72a2bc3cf977,ae9c6a44-1180-4bab-af5a-6263cbd739eb,2014-07-23T08:04:48Z,100.7782,2.8892
03c876fd-c16d-4b82-9368-72a2bc3cf977,34180c08-522e-4a2b-bd0b-5104e6ffa129,2014-07-23T08:10:48Z,100.7919,2.8813
03c876fd-c16d-4b82-9368-72a2bc3cf977,60b00298-fc0d-4814-9709-4c3171e829e8,2014-07-23T08:12:08Z,100.7948,2.8797
03c876fd-c16d-4b82-9368-72a2bc3cf977,89b67f13-bc2e-4611-80c4-fa3b9a7fd9b2,2014-07-23T08:19:39Z,100.8111,2.871
03c876fd-c16d-4b82-9368-72a2bc3cf977,f63853dd-c95d-403a-9a4b-2d41317e88ec,2014-07-23T08:21:19Z,100.8146,2.8691
03c876fd-c16d-4b82-9368-72a2bc3cf977,592d3019-f78b-4167-9cbb-1e20e9157b3e,2014-07-23T08:25:58Z,100.8238,2.8641
03c876fd-c16d-4b82-9368-72a2bc3cf977,91a7d15b-cc48-4efb-9c11-beb2f3dbcac3,2014-07-23T08:26:49Z,100.8254,2.8633
03c876fd-c16d-4b82-9368-72a2bc3cf977,5250f9b5-bc01-4b3e-9221-8e198a86c936,2014-07-23T08:28:49Z,100.8292,2.8612
03c876fd-c16d-4b82-9368-72a2bc3cf977,520b1f5f-4321-4c79-b796-e64f3195b45c,2014-07-23T08:32:29Z,100.836,2.8575
03c876fd-c16d-4b82-9368-72a2bc3cf977,c5c15259-eb34-49c1-9cae-0745aa772c3a,2014-07-23T08:35:50Z,100.8421,2.8542
03c876fd-c16d-4b82-9368-72a2bc3cf977,182690f2-fddd-46f8-8000-96ff43508577,2014-07-23T08:37:08Z,100.8445,2.853
03c876fd-c16d-4b82-9368-72a2bc3cf977,3f1771d7-6873-4f7b-a9e3-97de3665d642,2014-07-23T08:39:28Z,100.8486,2.8508
03c876fd-c16d-4b82-9368-72a2bc3cf977,971668f5-859b-4cf6-a5bf-a124d9a29ae0,2014-07-23T08:40:00Z,100.8496,2.8503
03c876fd-c16d-4b82-9368-72a2bc3cf977,ea32c511-7de9-4a6c-9aa0-64a47ee40b16,2014-07-23T08:41:49Z,100.8528,2.8487
03c876fd-c16d-4b82-9368-72a2bc3cf977,f811e26e-930a-4500-83e8-b6addbe8be0d,2014-07-23T08:53:29Z,100.8752,2.8372
03c876fd-c16d-4b82-9368-72a2bc3cf977,a9ae35e1-77c4-4475-9ed1-851cdfb6f095,2014-07-23T08:58:41Z,100.8872,2.8315
03d5897f-8fe6-4be9-9915-8b36bb68c028,e0fc15a4-7208-4e3a-8fae-5b6f1a99f686,2014-07-23T06:33:21Z,100.8102,3.0121
040ab4c2-71a0-4ce4-b17d-4390325607f7,ab153cfb-e6ae-43e3-8965-1965f5d59240,2014-07-23T08:13:06Z,100.0722,3.6655
0427d314-98bc-4dcc-9a7d-e2aa56394e97,95545b1f-d6c1-47cd-a8e6-c9c771cd2183,2014-07-23T05:34:07Z,100.8758,2.9519
042d2b90-17f8-4818-a89c-d57263536a3a,460338cf-953a-438a-acc1-9ce8e1e554f4,2014-07-23T06:56:52Z,100.6355,3.3193
0438c6b0-7e16-4cb4-8458-ebb26fc60a64,95286aad-935a-455e-8183-083351908002,2014-07-23T08:02:44Z,100.897,2.8982
0494730f-1371-4ad5-bac0-edf0734e536c,e72d01e1-7abc-400b-8702-a59d35622c6b,2014-07-23T07:59:56Z,100.9805,2.8467
04efb366-6dac-4c3f-81eb-b351ae618f5b,31e916e2-b11a-41f2-8768-c40bb228fcde,2014-07-23T05:53:32Z,100.1439,3.5577
05314f14-8936-44e5-a8ab-63ef0c7e454f,e1c6eede-97df-4673-9c1a-48b744897138,2014-07-23T07:36:31Z,100.2994,3.4074
053e344f-77a4-49b8-a7a7-2d62e47a4a57,ffc9d108-b169-463f-bb7b-dbc1df3d515f,2014-07-23T08:44:20Z,100.5892,3.2192
05477325-ae8c-4ad7-b1c1-eeba9f161656,207721ad-6941-498b-8fd8-2fafa0d36eab,2014-07-23T07:36:46Z,100.436,3.6758
055c0bb4-51a4-4ade-8366-eb8f81f8ddc9,9365f5c8-0ba4-4813-b253-93f12d7ffed6,2014-07-23T08:45:08Z,100.602,3.41
05638c9c-21a4-4824-8dc9-d3753ada1fc3,b51d80dd-bd28-4a89-a849-6c60ace379a6,2014-07-23T08:25:17Z,100.682,3.2932
059c08ea-f91b-4f22-864c-fccddbc3569f,05b1558d-dce5-4f0d-9231-d2d22586e343,2014-07-23T08:42:54Z,100.2933,3.534
05df86e5-5597-48ab-a339-9f92f15c191f,c28115e2-a232-487c-a1d4-e1d8790d2025,2014-07-23T08:02:15Z,100.2776,3.5652
060f97a6-ee79-4d3d-b635-35758e68d4a1,e0886085-f192-4be2-ac9d-6091c941db59,2014-07-23T08:02:07Z,100.309,3.4134
06113702-7afc-4654-a3b7-5728ed9fdf23,5bb9312b-868c-4c82-98c1-fe4e3dae4165,2014-07-23T06:55:05Z,100.5873,3.2067
061b2068-d2b2-46db-842c-87ece8131be6,97fa8826-0ff3-4117-becb-e2ea9b34fc8d,2014-07-23T07:58:53Z,100.8532,2.9823
0643bfc5-fa8d-44c3-abb5-d9f045d45031,9ea01000-c7c2-481e-97c0-f371e5c20b05,2014-07-23T06:07:28Z,100.2127,3.5287
0655ef60-0753-456c-b652-fb7d1d710144,bea29382-a531-4aee-8237-1bca3cbf3c31,2014-07-23T05:18:35Z,100.9295,2.9019
069820b5-6d41-48b1-878b-c3aaaf17efd9,c85e4a23-69b2-41b5-9891-64a6f4fe41ab,2014-07-23T08:49:27Z,100.6615,3.0892
06a68999-2568-4d31-ab83-13fba8cfe96e,d557322c-c933-4cd1-b73a-c2a1d0db46a0,2014-07-23T08:45:21Z,100.5188,3.239
06d67418-876d-4ddd-9a6e-c45c815a5ea9,722f18c3-f22c-479c-89ba-892ec498b2b7,2014-07-23T08:02:57Z,100.5327,3.7498
07056dc2-8e02-42b3-9863-7b88774e0789,3bdd8d66-f9fc-4362-b97e-3d073a627c87,2014-07-23T08:57:39Z,100.793,3.2774
0713a0d9-128c-4547-be0f-50065a681e7e,7e107c15-223a-42f7-9394-2bd2f09adb89,2014-07-23T05:51:58Z,100.5328,3.5479
075d6edf-e532-47da-bfa1-56674bb9b61e,b469f6fc-0932-4a4d-8682-114ed73a4596,2014-07-23T06:19:35Z,100.1694,3.57
079fc02a-104a-438a-9bd9-271a919e28f4,b440005f-f0dd-4a26-b7f6-b08a198414e6,2014-07-23T08:19:57Z,100.3989,3.6716
07d06930-1d6b-41f2-a30d-3376cabe1d95,e358e4b0-f092-4904-8c55-f46cb069d441,2014-07-23T05:57:28Z,101.0838,2.738
0818c89b-8e22-465c-af08-479a8a98f704,c8952359-bb7f-4fed-b66d-239968a3a066,2014-07-23T08:17:49Z,100.5453,3.1305
08503e09-333c-4d1c-94d0-c2f2fccc0578,22d60e4d-454d-40e8-a8a1-404e1c522ea1,2014-07-23T05:05:01Z,100.812,3.0127
08503e09-333c-4d1c-94d0-c2f2fccc0578,b7580b3c-e2f1-4eea-b9c3-347c8815b956,2014-07-23T05:05:39Z,100.8107,3.0139
08503e09-333c-4d1c-94d0-c2f2fccc0578,16b411ee-adf4-45b6-aaba-966a51dbbed1,2014-07-23T05:34:39Z,100.7452,3.0696
08503e09-333c-4d1c-94d0-c2f2fccc0578,8264321b-804c-4479-9a7e-6dd056bcd787,2014-07-23T05:37:46Z,100.7378,3.0758
08503e09-333c-4d1c-94d0-c2f2fccc0578,dae85a81-26b9-4314-8943-b5ecb89a92fa,2014-07-23T05:38:26Z,100.7363,3.0771
08503e09-333c-4d1c-94d0-c2f2fccc0578,9b36c917-54e5-4108-a808-ca1651094ebe,2014-07-23T05:40:30Z,100.7316,3.0811
08503e09-333c-4d1c-94d0-c2f2fccc0578,d7c4ac6c-febc-4e63-831c-88480cfd056c,2014-07-23T05:42:20Z,100.7274,3.0847
08503e09-333c-4d1c-94d0-c2f2fccc0578,a45b3318-8391-4ddc-b449-2cd0e3a86dff,2014-07-23T05:51:39Z,100.7064,3.1027
08503e09-333c-4d1c-94d0-c2f2fccc0578,5ae7daf5-b49c-4b92-b456-18b4528ea250,2014-07-23T05:52:50Z,100.7037,3.1049
08503e09-333c-4d1c-94d0-c2f2fccc0578,e6b749fe-b426-4abe-bb40-c0d8ea15ea5a,2014-07-23T05:54:20Z,100.7003,3.1078
08503e09-333c-4d1c-94d0-c2f2fccc0578,192e7437-c9a6-49a2-aada-a73b30b356a1,2014-07-23T05:55:32Z,100.6976,3.11
08503e09-333c-4d1c-94d0-c2f2fccc0578,a2a5958c-2013-4918-bfb5-1cb6588afdf1,2014-07-23T05:59:20Z,100.689,3.1172
08503e09-333c-4d1c-94d0-c2f2fccc0578,7c509261-a535-432f-b228-ca6d01f3dd7d,2014-07-23T06:16:09Z,100.6511,3.1491
08503e09-333c-4d1c-94d0-c2f2fccc0578,d1afa879-3663-4a29-9635-dfdb53ee22fa,2014-07-23T06:38:09Z,100.6032,3.1924
08503e09-333c-4d1c-94d0-c2f2fccc0578,749cd8da-e0c8-4147-af85-4420028caec2,2014-07-23T06:39:50Z,100.6004,3.1965
08503e09-333c-4d1c-94d0-c2f2fccc0578,e4fa2493-e8a2-48ad-990f-932074f662ae,2014-07-23T06:42:00Z,100.597,3.2019
08503e09-333c-4d1c-94d0-c2f2fccc0578,2a510f4b-aaa0-480d-8abf-9f98fab211e4,2014-07-23T06:43:20Z,100.595,3.2053
08503e09-333c-4d1c-94d0-c2f2fccc0578,48d7f12c-0be5-4987-aa6d-6ea9db0347dc,2014-07-23T06:47:10Z,100.5889,3.2148
08503e09-333c-4d1c-94d0-c2f2fccc0578,aa9f6e8c-2718-4ac4-990a-747aad9fe40e,2014-07-23T06:51:20Z,100.5803,3.2232
08503e09-333c-4d1c-94d0-c2f2fccc0578,1488c8db-dbaf-46d7-97fb-1af9760241b4,2014-07-23T06:52:00Z,100.5787,3.2243
08503e09-333c-4d1c-94d0-c2f2fccc0578,7ac50116-5812-4f1a-b41b-1c5db8e57786,2014-07-23T06:52:20Z,100.5779,3.2248
08503e09-333c-4d1c-94d0-c2f2fccc0578,d3301ea8-a078-4e65-a38f-ad7e577b31a1,2014-07-23T06:55:49Z,100.5691,3.2302
08503e09-333c-4d1c-94d0-c2f2fccc0578,b0395730-37af-4b90-a7d9-0ac4fe62d3a3,2014-07-23T06:56:31Z,100.5674,3.2312
08503e09-333c-4d1c-94d0-c2f2fccc0578,b5cc0e57-6072-4231-b85e-9a50468805dc,2014-07-23T06:57:59Z,100.5638,3.2336
08503e09-333c-4d1c-94d0-c2f2fccc0578,4fae105a-dff8-43b1-89c2-a52a34b3832b,2014-07-23T06:59:29Z,100.56,3.236
08503e09-333c-4d1c-94d0-c2f2fccc0578,8ba9a4d3-0983-4faa-b02b-500130cf04e7,2014-07-23T07:03:59Z,100.549,3.2431
08503e09-333c-4d1c-94d0-c2f2fccc0578,714f5992-0271-44af-b8cc-bde8ff49bff7,2014-07-23T07:06:19Z,100.5433,3.247
08503e09-333c-4d1c-94d0-c2f2fccc0578,a7e4b0e9-f1cf-4cad-9996-f8f897c5cced,2014-07-23T07:09:59Z,100.5343,3.2528
08503e09-333c-4d1c-94d0-c2f2fccc0578,56a0267f-bb34-4b2b-bb91-5211c702cb9d,2014-07-23T07:10:39Z,100.5326,3.2539
08503e09-333c-4d1c-94d0-c2f2fccc0578,cabacbe7-d7b3-4294-a9f6-19e15b8ece25,2014-07-23T07:11:09Z,100.5313,3.2547
